dullness,whiteness,pixel_width,red_dominant,green_dominant,blue_dominant,average_color_r,average_color_g,average_color_b,x,y,blurrness,entropy_r,entropy_g,entropy_b,deviation_r,deviation_g,deviation_b,variation_r,variation_g,variation_b,class
0,0,0.354004,0.003922,0.035294,0.270588,16.154063,93.232971,185.420197,384,256,9.950715,4.464088,5.229249,2.848459,1101.910583,358.144017,2417.953708,2.863949,0.930843,6.284445,fire
0,0,0.674438,0,0.011765,0.192157,2.517955,36.143107,132.868113,384,256,11.266336,5.101438,4.442412,1.898848,458.438809,858.130481,3054.770289,1.191517,2.230346,7.939579,fire
0,0,0.802612,0.007843,0.341176,0.980392,2.114899,65.955404,198.694143,384,256,13.721595,4.627375,4.88851,1.926356,825.865526,457.996327,2846.464117,2.146487,1.190367,7.398175,fire
0,0,4.167684,0.015686,0.176471,0.584314,16.980103,97.654897,177.162059,384,256,711.681813,4.937092,5.320118,3.354686,785.509551,289.243611,2050.861565,2.041599,0.751766,5.330344,fire
43.5,0,2.18099,0.003922,0.003922,0.086275,6.11733,17.028544,56.927083,384,256,547.97819,4.640322,3.452508,2.455027,678.991946,1759.480759,2669.975105,1.764751,4.573023,6.939466,fire
1.155,0,1.825352,0.337255,0.364706,0.501961,51.896901,60.396282,74.915268,125,71,584.444202,4.93988,4.297314,4.118366,36.182803,73.80517,81.713771,1.041655,2.124753,2.352431,fire
11.445,0,4.845714,0.039216,0.090196,0.133333,42.64,60.461371,94.197143,125,70,1116.524113,5.309816,4.79814,4.519156,22.635192,40.08206,53.644645,0.660946,1.170394,1.566421,fire
10.31,0,4.182857,0.113725,0.180392,0.247059,43.369257,60.593943,88.547657,125,70,1378.179773,5.264894,4.852342,4.625352,25.365233,37.278798,51.125901,0.740663,1.088539,1.492873,fire
0,0,0.777465,0.294118,0.305882,0.356863,68.743662,72.337127,85.082254,125,71,326.318255,4.261781,4.066512,4.032488,68.304646,74.724875,77.202783,1.9664,2.15123,2.222566,fire
0,0,4.937143,0.298039,0.384314,0.682353,72.0336,90.136571,144.838857,125,70,635.830813,5.315512,4.686722,4.423387,22.699377,49.644609,58.182934,0.66282,1.44962,1.698938,fire
0,0,6.845714,0.403922,0.478431,0.709804,86.555086,108.439314,156.725714,125,70,882.345905,5.370149,4.709492,4.623573,18.0791,48.379129,50.501863,0.527909,1.412668,1.474652,fire
0,0,0.852535,0.215686,0.2,0.203922,52.245622,51.668664,65.486636,124,70,21.081797,3.983956,3.721558,3.415935,91.565593,93.521849,100.280777,2.695272,2.752856,2.951807,fire
0,0,1.497696,0.192157,0.196078,0.25098,53.245161,69.52523,114.064631,124,70,97.304839,4.883746,4.209776,3.787195,47.03873,71.352309,86.338362,1.384605,2.100286,2.541407,fire
0,0,3.702862,0.258824,0.286275,0.392157,58.905043,99.804407,169.637665,124,71,205.934898,4.770491,4.637509,4.090389,52.920841,56.090855,73.532464,1.535807,1.627804,2.133974,fire
0,0,2.200461,0.337255,0.737255,0.980392,64.959562,137.160829,218.010253,124,70,844.184778,4.431561,5.078493,4.462981,82.224317,29.500532,52.6975,2.420308,0.868361,1.551173,fire
0,0,2.292627,0.447059,0.658824,0.956863,107.708525,139.528456,191.568433,124,70,849.162247,4.896297,4.887097,4.75408,46.102858,37.563841,43.344392,1.357057,1.105708,1.275861,fire
0,0,2.914286,0.176471,0.172549,0.192157,42.363429,52.1368,80.865371,125,70,423.222103,4.742956,4.378288,4.160971,60.750203,68.354719,68.317131,1.773902,1.995954,1.994856,fire
47.375,0,5.348571,0.05098,0.062745,0.086275,30.265943,59.563771,125.514971,125,70,797.33727,5.329163,4.888903,4.294692,25.298976,37.452178,59.706397,0.738729,1.093602,1.743423,fire
7.475,0,3.447887,0.113725,0.121569,0.215686,56.963944,80.593239,135.49093,125,71,758.052489,5.216455,5.10882,4.667434,33.343182,30.195882,43.806651,0.959906,0.869299,1.261135,fire
0,0,2.308571,0.419608,0.635294,0.964706,98.780343,127.052343,191.034743,125,70,370.969246,4.900374,4.843429,4.338683,50.678832,41.486484,60.174053,1.479819,1.211403,1.757079,fire
0,0,5.531429,0.494118,0.513725,0.552941,102.121714,111.104686,142.145029,125,70,1158.718465,5.314368,4.818901,4.716771,21.941789,40.52836,45.079439,0.640699,1.183426,1.316317,fire
0,0,5.154286,0.368627,0.380392,0.447059,86.040571,92.548229,122.5936,125,70,1140.746508,5.109972,4.652462,4.524981,31.776532,48.718066,54.822842,0.927873,1.422565,1.600824,fire
0,0,2.342857,0.407843,0.458824,0.584314,96.646171,105.923543,129.040686,125,70,611.287042,5.086397,4.526279,4.369851,30.471828,52.807892,59.670985,0.889776,1.541988,1.742389,fire
0,0,1.399162,0.403922,0.4,0.458824,76.335676,82.056953,117.814657,169,96,31.950382,4.953554,4.589459,4.600695,71.153466,87.38735,87.529043,1.120542,1.376197,1.378429,fire
0,0,5.207101,0.211765,0.266667,0.521569,64.091685,100.430832,173.2327,169,95,203.98916,5.10896,5.112629,4.79987,88.168871,61.419809,80.602393,1.403121,0.977436,1.282708,fire
7.585,0,3.805668,0.086275,0.121569,0.152941,45.409654,73.373902,102.243164,169,95,237.169245,5.137526,4.973849,4.584385,66.353545,73.960143,104.49952,1.055951,1.177003,1.663007,fire
0,0,0.339004,0.270588,0.286275,0.458824,69.399038,72.28538,111.564719,169,96,9.793035,4.550357,4.040251,4.033763,92.013554,126.860306,129.515568,1.449052,1.997827,2.039643,fire
0,0,3.189038,0.231373,0.290196,0.54902,60.980131,76.19209,135.62535,169,95,134.892796,5.165699,4.617303,4.488747,57.105894,101.826731,103.546413,0.908784,1.620472,1.647839,fire
12.72,0,4.764871,0.090196,0.098039,0.137255,40.045282,55.762566,89.380069,169,95,318.629776,5.194439,4.841444,4.493569,56.133531,79.579438,100.289271,0.89331,1.266428,1.596005,fire
0,0,0,0.376471,0.368627,0.501961,91.89969,92.440557,133.820433,170,95,4.684207,4.34546,3.343038,3.727252,109.260942,207.763913,162.531253,1.728552,3.286909,2.57131,fire
0,0,0.441176,0.290196,0.356863,0.658824,85.171998,104.463787,179.693137,170,96,33.729777,4.557692,4.231686,4.034769,104.745069,131.858718,132.144276,1.639848,2.064328,2.068799,fire
0,0,4.544892,0.364706,0.568627,0.956863,70.215232,96.633251,178.062848,170,95,263.073212,5.152537,4.927781,4.616835,68.940728,67.57387,87.390719,1.09067,1.069046,1.382556,fire
19.075,0,3.349845,0.14902,0.219608,0.262745,43.297399,63.59548,87.44161,170,95,284.218877,5.22228,4.735712,4.417573,50.117826,77.970485,99.290821,0.792884,1.233524,1.570821,fire
0,0,0,0.380392,0.372549,0.52549,75.015073,92.649393,170.844036,169,95,11.872006,4.687254,3.932462,4.185531,86.142749,146.730354,112.78764,1.370877,2.335069,1.794904,fire
0,0,1.800062,0.356863,0.627451,0.984314,85.751853,147.626222,242.749984,169,95,34.804373,3.231972,4.921674,4.300764,296.720825,63.957528,105.905103,4.72202,1.017821,1.685375,fire
0,0,1.898422,0.392157,0.682353,0.984314,93.332964,157.012574,243.244453,169,96,40.00652,3.260907,5.002159,4.344614,294.086569,59.948736,105.369974,4.631347,0.944087,1.659392,fire
0,0,4.771099,0.294118,0.486275,0.945098,62.17222,103.575895,186.683401,169,95,204.176927,4.94272,5.077994,4.631495,118.034428,53.616876,83.857774,1.878402,0.85326,1.334514,fire
45.33,0,2.547493,0.070588,0.094118,0.094118,27.840174,46.723575,73.809654,169,95,270.862467,5.104154,4.536429,4.083961,59.366069,95.051115,131.968389,0.944752,1.512645,2.100147,fire
0,0,0.809717,0.172549,0.290196,0.729412,65.192214,113.63133,206.293678,169,95,13.159816,4.392145,4.929035,4.309128,167.442939,79.726498,118.513608,2.66469,1.268769,1.886027,fire
0,0,0.205543,0.145098,0.239216,0.611765,68.436375,124.784055,213.466023,169,95,12.834318,4.291032,5.082755,4.525144,175.610176,65.117034,109.686079,2.794663,1.036273,1.745546,fire
0,0,1.078649,0.294118,0.494118,0.976471,68.784763,113.110577,221.52373,169,96,29.238948,4.360365,4.82691,4.340453,144.387197,79.011292,109.60156,2.273845,1.244289,1.726032,fire
0,0,0.959203,0.188235,0.231373,0.337255,49.162255,65.161632,120.302523,169,95,100.150392,5.224033,4.331568,4.297413,46.806828,112.258284,108.9122,0.744885,1.78648,1.73323,fire
0,0,0.635316,0.066667,0.141176,0.164706,27.011523,53.916475,68.057303,169,95,163.664318,4.628801,4.302055,3.891854,89.019896,107.198664,142.712493,1.416664,1.705961,2.271129,fire
0,0,1.619778,0.619608,0.615686,0.713725,146.397219,148.239557,175.459452,184,102,101.242997,4.418213,4.097419,3.86184,147.228527,179.191419,194.728821,2.004307,2.439436,2.650955,fire
0,0,1.440481,0.611765,0.615686,0.741176,137.274377,144.816853,185.622203,184,103,280.470105,4.86957,4.506407,4.489538,91.176832,127.818832,120.659751,1.229191,1.723177,1.626662,fire
0,0,2.770673,0.603922,0.615686,0.788235,127.491901,138.072837,186.034847,184,102,114.797931,4.887509,4.702034,4.605935,85.94743,103.893214,106.981307,1.170051,1.414358,1.456398,fire
0,0,2.55382,0.282353,0.505882,0.94902,71.741136,106.382018,192.143943,184,103,156.084755,4.882254,4.913954,4.47475,118.270241,81.114486,123.478596,1.594449,1.093537,1.664665,fire
0,0,4.379795,0.294118,0.533333,0.929412,82.341645,129.664216,194.435422,184,102,939.04986,4.891317,5.241485,4.718863,138.258142,55.920567,98.916542,1.882187,0.761279,1.346607,fire
0,0,1.123065,0.403922,0.4,0.509804,108.780373,110.126686,139.977749,185,103,316.012793,4.785819,4.471802,4.388608,119.669789,133.762166,136.79214,1.604596,1.793554,1.834181,fire
0,0,1.860095,0.396078,0.4,0.537255,113.439481,115.457287,148.918601,185,102,316.610917,5.024914,4.698629,4.676992,80.855829,107.461048,107.527044,1.094787,1.455021,1.455914,fire
0,0,3.7418,0.341176,0.392157,0.623529,89.52254,112.07048,167.994909,185,103,415.318354,5.193262,4.928422,4.624784,69.242537,84.4517,103.987346,0.928441,1.132373,1.394317,fire
0,0,5.712772,0.352941,0.356863,0.439216,87.994754,116.433227,152.619343,185,102,1508.536586,5.168637,5.265113,4.898809,96.002627,52.409272,82.680073,1.299874,0.709621,1.119487,fire
0,0,3.788518,0.345098,0.380392,0.580392,98.89141,113.994143,169.28683,184,103,859.379137,5.253006,5.046471,4.899425,60.019596,71.885469,82.723962,0.809148,0.969117,1.115235,fire
0,0,5.690537,0.215686,0.211765,0.286275,83.14189,115.900575,159.238704,184,102,886.982347,5.075913,5.287989,4.823409,111.680865,47.044118,86.48366,1.520375,0.640438,1.177351,fire
0,0,3.126656,0.584314,0.556863,0.662745,121.503445,123.210122,153.454849,185,102,551.493561,5.029,4.748808,4.825608,81.757331,97.218747,90.31302,1.106993,1.31634,1.222837,fire
0,0,5.169247,0.419608,0.407843,0.560784,110.776069,114.067174,155.645185,185,103,657.42854,4.750623,4.63926,4.617413,103.729718,109.369366,108.778149,1.390863,1.466482,1.458555,fire
0,0,3.025967,0.313725,0.313725,0.478431,87.925384,94.325702,149.17345,185,102,346.54852,4.720493,4.286111,4.306405,102.91433,149.181329,138.213087,1.393458,2.019913,1.871403,fire
0,0,4.119654,0.254902,0.294118,0.537255,71.728733,110.610916,195.822356,185,103,282.928569,4.662703,4.897192,4.200479,157.278408,89.845638,148.478544,2.108872,1.204698,1.990879,fire
0,0,6.232114,0.203922,0.196078,0.266667,81.094648,110.199788,154.0593,185,102,929.181803,5.140853,5.264093,4.819363,98.999557,52.821587,86.896617,1.340452,0.715204,1.176579,fire
0,0,2.376385,0.372549,0.372549,0.52549,98.555413,104.848785,142.258951,184,102,329.596812,4.467585,4.492084,4.526989,124.156211,123.136382,112.440294,1.690209,1.676326,1.530714,fire
0,0,3.33474,0.294118,0.309804,0.494118,82.032239,96.861176,156.341547,184,103,288.867992,4.763931,4.535881,4.464783,96.668825,120.218359,119.258851,1.303231,1.620712,1.607776,fire
0,0,3.628517,0.254902,0.301961,0.541176,73.292679,107.913789,194.858909,184,102,628.380773,4.731925,4.89017,4.574996,142.967582,82.915005,118.184286,1.946299,1.128769,1.60891,fire
0,0,3.070916,0.521569,0.631373,0.960784,101.914626,132.647847,210.968236,184,103,818.732454,4.407063,5.162904,4.864162,188.119922,62.485818,80.360749,2.53612,0.842396,1.083375,fire
0,0,5.477408,0.364706,0.611765,0.937255,107.094043,144.68425,193.028026,184,102,997.559841,4.743606,5.283367,4.90968,166.321977,47.442721,80.672589,2.264236,0.645865,1.098242,fire
96.225,0,0,0.003922,0.003922,0.023529,4.441558,10.272592,38.655438,132,56,80.29975,4.489028,3.331144,2.517321,48.452119,98.564918,173.812791,1.674715,3.40683,6.007723,fire
92.14,1.875,2.705628,0.003922,0.015686,0.070588,43.211039,62.582792,96.416937,132,56,879.93544,5.091174,4.556643,3.642101,34.792269,61.540995,131.848874,1.202571,2.127123,4.557267,fire
94.985,0,0,0.003922,0.007843,0.047059,4.235119,8.40368,33.4398,132,56,66.133141,4.320646,3.161978,2.515249,52.74846,103.277695,161.551497,1.823215,3.569723,5.58392,fire
6.6,0,1.555736,0.007843,0.023529,0.117647,6.716044,21.996753,69.375135,132,56,254.388889,4.946824,4.06322,2.870217,34.721186,65.832884,149.497879,1.200114,2.275469,5.167295,fire
0,0,3.138528,0.011765,0.035294,0.180392,11.280168,29.990801,87.211851,132,56,875.49531,5.04087,4.348244,3.297672,29.598887,53.62974,130.979957,1.023066,1.853676,4.527235,fire
0,0,5.952381,0.043137,0.133333,0.415686,20.797619,49.167884,119.770563,132,56,3062.748828,5.119536,4.816724,3.775227,25.979781,37.031306,117.367531,0.897974,1.279962,4.05673,fire
0,0,6.980519,0.058824,0.219608,0.521569,56.8796,96.345509,155.257035,132,56,4856.926203,5.315531,5.372287,4.683001,26.162089,17.595454,77.514224,0.904275,0.608175,2.679227,fire
7.735,0,0.527597,0.023529,0.054902,0.235294,11.050731,22.464692,70.0602,132,56,766.549916,4.851256,4.083205,3.267389,33.126496,60.399455,134.848441,1.144995,2.087667,4.660946,fire
0,0,7.805736,0.015686,0.062745,0.301961,34.27665,78.054518,148.607955,132,56,3930.672878,5.313187,5.249552,4.327056,18.055904,21.211355,87.477235,0.62409,0.733156,3.023592,fire
0,0,8.549784,0.043137,0.117647,0.34902,63.358631,118.824134,173.451163,132,56,5373.563463,5.015836,5.458533,4.961457,41.159089,12.520415,53.847861,1.422636,0.43276,1.861215,fire
0,15.115,6.087662,0.517647,0.858824,0.94902,94.125406,161.426542,203.959957,132,56,3900.928691,4.54268,5.316998,5.253822,66.130234,20.96028,37.904214,2.285747,0.724478,1.310133,fire
0,0,5.005411,0.007843,0.031373,0.192157,35.910714,74.123918,124.387175,132,56,2133.155019,5.165288,4.841751,4.12641,30.04154,51.385357,104.494488,1.038366,1.7761,3.611782,fire
0,0,0.649351,0.011765,0.05098,0.215686,5.951705,19.001218,65.941423,132,56,261.313062,4.575737,3.66476,2.765755,45.363024,83.663753,152.915996,1.567942,2.891782,5.285439,fire
0,0,0.892857,0.023529,0.101961,0.356863,8.356737,30.584686,96.598079,132,56,642.030568,4.48279,3.992613,3.067325,48.367547,67.239694,135.904926,1.671792,2.324095,4.697462,fire
0,0,2.6921,0.015686,0.117647,0.388235,28.46618,75.144886,147.5579,132,56,3203.504251,5.106521,5.05815,4.115663,24.975753,30.065941,94.497598,0.86327,1.039209,3.266246,fire
0,47.55,3.530844,0.894118,0.952941,0.964706,101.508658,150.493236,195.946699,132,56,2201.293831,4.821416,5.24128,5.147539,44.609152,24.55518,41.408155,1.541885,0.848733,1.431245,fire
0,0,3.125,0.007843,0.054902,0.25098,32.029762,58.849432,110.426542,132,56,1915.283955,4.734441,4.496284,3.801521,47.569804,66.064437,119.268588,1.644218,2.283473,4.122438,fire
48.83,0,1.785714,0.007843,0.015686,0.086275,8.487554,19.73079,61.746618,132,56,473.69216,4.851226,3.943403,3.048374,32.919986,66.895939,145.154036,1.137857,2.312213,5.017153,fire
3.57,3.605,4.126082,0.027451,0.117647,0.388235,46.483631,70.728626,122.377976,132,56,1291.63447,5.289844,4.920497,4.079147,22.424252,37.534298,108.140359,0.775079,1.297348,3.737799,fire
41.46,0,0.257035,0.007843,0.019608,0.098039,5.458333,15.315882,52.889881,132,56,148.403992,4.62258,3.587818,2.556699,41.185092,85.079985,160.875009,1.423535,2.940732,5.560536,fire
0,0,3.647743,0.537255,0.482353,0.509804,125.947538,124.212589,132.387117,424,283,543.751526,5.122271,5.06788,4.99849,396.420136,438.040726,505.029387,0.844099,0.932722,1.075361,fire
0,0,3.598573,0.607843,0.592157,0.658824,142.022085,141.567404,159.005167,424,283,245.790492,5.024415,4.840021,4.739817,518.046087,628.55936,709.498513,1.103078,1.338394,1.510738,fire
0,0,2.826007,0.584314,0.584314,0.682353,119.669669,122.316749,148.510998,424,282,297.793497,5.043865,4.87534,4.810907,478.753926,549.11637,563.946886,1.023028,1.173382,1.205073,fire
0,0,2.718515,0.466667,0.47451,0.623529,90.95428,102.723065,153.581755,424,283,156.313052,5.143599,4.906979,4.769644,472.917809,537.379713,555.139233,1.006986,1.144245,1.18206,fire
0,0,4.178612,0.313725,0.65098,0.980392,91.437279,126.984899,177.938521,424,283,668.490632,4.991062,5.27047,4.971529,874.441316,293.609356,523.900416,1.861952,0.625184,1.115543,fire
0,0,3.676078,0.654902,0.639216,0.74902,118.34944,121.340648,146.268268,424,283,574.060697,5.277874,5.091247,5.015193,327.487858,393.742504,448.111067,0.697321,0.838398,0.954165,fire
0,0,1.882626,0.647059,0.639216,0.729412,140.581722,143.662869,170.369566,424,283,256.841931,5.027609,4.657599,4.636071,542.871934,745.385695,728.539177,1.15594,1.587153,1.551282,fire
0,0,0.972668,0.411765,0.407843,0.505882,124.767747,127.650902,161.646628,424,282,131.137102,5.026076,4.700264,4.631085,518.550828,644.746909,643.234459,1.108068,1.377731,1.374499,fire
0,0,1.385926,0.588235,0.627451,0.827451,110.737733,124.278394,178.674637,424,283,162.819287,5.124481,4.792192,4.846215,456.04365,566.888154,516.745121,0.971056,1.207078,1.100308,fire
0,0,4.730315,0.388235,0.423529,0.545098,96.862224,131.016993,178.349315,424,283,906.981984,5.075618,5.298477,4.967185,764.749724,307.197744,534.774447,1.628385,0.654118,1.138698,fire
0,0,5.024319,0.678431,0.643137,0.701961,110.865383,108.817502,121.13327,425,283,668.775494,5.048291,4.949372,4.929098,455.042799,511.471821,538.831325,0.966645,1.086517,1.144636,fire
0,0,4.625234,0.160784,0.231373,0.243137,92.979115,103.794438,112.403966,425,283,706.379111,5.05456,5.011966,5.068922,435.182446,449.507343,417.507211,0.924456,0.954886,0.886908,fire
0,0,4.26116,0.396078,0.403922,0.501961,96.750355,104.910705,126.681727,425,282,658.140417,5.117361,4.854908,4.96283,423.976105,570.135282,498.1897,0.903844,1.21543,1.062055,fire
0,0,3.127001,0.364706,0.368627,0.513725,101.657385,108.672775,154.406493,425,283,462.742839,5.160363,4.793179,4.682145,412.191908,611.32908,658.606304,0.875617,1.298643,1.399074,fire
0,0,4.552068,0.215686,0.215686,0.282353,90.820611,118.995053,160.719568,425,283,767.452953,5.102926,5.282615,4.955111,718.253244,295.184536,499.089355,1.525781,0.627059,1.060213,fire
0,0,4.811154,0.717647,0.670588,0.701961,127.281694,129.773502,137.880059,424,283,1229.899132,5.033685,4.963656,5.126689,461.507971,489.20013,387.400577,0.982691,1.041656,0.824894,fire
0,0,1.675945,0.533333,0.505882,0.631373,132.957972,128.318605,158.830805,424,283,223.54506,4.989388,4.843901,4.962057,508.314345,528.621017,467.46111,1.082356,1.125595,0.995367,fire
0,0,1.895992,0.313725,0.313725,0.498039,99.994129,104.261567,153.596096,424,282,232.739964,4.679409,4.600283,4.654553,679.594986,705.506179,638.034706,1.452196,1.507565,1.363388,fire
0,0,1.64511,0.266667,0.294118,0.52549,74.535386,99.253425,179.993766,424,283,102.948873,4.715117,4.517183,4.142832,759.149591,794.88468,950.719158,1.616461,1.692551,2.024371,fire
0,0,3.955264,0.333333,0.607843,0.964706,100.626067,135.997842,187.647852,424,283,613.281301,4.826206,5.333832,5.007757,1073.226599,256.640985,474.957896,2.285226,0.546467,1.01133,fire
0,0,3.585239,0.572549,0.517647,0.564706,118.954789,132.633859,150.159044,424,283,355.915089,5.013155,4.836247,4.79027,466.888842,564.352323,566.705566,0.994149,1.201678,1.206689,fire
0,0,3.369391,0.266667,0.352941,0.447059,80.737182,107.737641,131.236766,424,283,443.124798,5.007853,4.84456,4.732354,458.965955,566.904964,585.765481,0.977278,1.207113,1.247273,fire
0,0,4.192593,0.32549,0.376471,0.545098,83.800858,102.211194,144.073515,424,282,430.161247,5.077375,4.906363,4.874993,431.446136,521.7441,506.913749,0.921938,1.114892,1.083201,fire
0,0,5.376192,0.521569,0.670588,0.980392,99.892459,127.442563,204.163919,424,283,903.755543,4.445458,5.126634,4.938446,1497.468499,432.485701,477.446598,3.188566,0.920894,1.016629,fire
0,0,5.104507,0.447059,0.478431,0.607843,110.013726,148.114274,190.296678,424,283,970.824125,4.814384,5.338342,5.036829,1063.133249,253.193313,457.402503,2.263735,0.539126,0.973949,fire
0,25.29,6.287263,0.917647,0.898039,0.890196,156.493961,153.768177,150.449981,205,126,1889.649521,5.449563,5.348835,5.292553,45.622808,62.927514,69.740622,0.451282,0.622453,0.689845,fire
